service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
S125918_21,0,0,0,0,0,0,1,2026-07-05,2026-09-21
S125918_32,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S125918_14,0,0,0,0,0,1,0,2026-07-05,2026-09-21
S125660_15,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S125919_15,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S121636_15,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S125920_15,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S117108_21,0,0,0,0,0,0,1,2026-06-23,2026-07-04
S117108_32,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S117108_14,0,0,0,0,0,1,0,2026-06-23,2026-07-04
S125921_21,0,0,0,0,0,0,1,2026-07-05,2026-09-21
S125921_32,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S125921_14,0,0,0,0,0,1,0,2026-07-05,2026-09-21
S117109_32,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S117109_21,0,0,0,0,0,0,1,2026-06-23,2026-07-04
S117109_14,0,0,0,0,0,1,0,2026-06-23,2026-07-04
S125922_21,0,0,0,0,0,0,1,2026-07-05,2026-09-21
S125922_32,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S125922_14,0,0,0,0,0,1,0,2026-07-05,2026-09-21
S118766_15,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S126149_15,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S118767_15,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S126150_15,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S92328_15,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S126151_15,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S124682_21,0,0,0,0,0,0,1,2026-06-23,2026-07-04
S124682_32,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S124682_14,0,0,0,0,0,1,0,2026-06-23,2026-07-04
S124683_32,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S124683_28,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S124684_32,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S124684_21,0,0,0,0,0,0,1,2026-06-23,2026-07-04
S124684_14,0,0,0,0,0,1,0,2026-06-23,2026-07-04
S124685_32,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S124685_28,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S127066_32,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S127066_21,0,0,0,0,0,0,1,2026-06-23,2026-07-04
S127066_14,0,0,0,0,0,1,0,2026-06-23,2026-07-04
S126235_21,0,0,0,0,0,0,1,2026-07-05,2026-09-21
S126235_32,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S126235_14,0,0,0,0,0,1,0,2026-07-05,2026-09-21
S128411_404,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128411_403,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128411_575,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128533_404,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128533_403,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128533_575,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128410_404,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128410_403,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128410_522,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128410_575,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128534_404,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128534_403,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128534_522,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128534_575,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128067_403,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128067_522,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128535_403,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128535_522,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128412_404,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128412_403,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128412_522,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128412_575,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128536_404,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128536_403,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128536_522,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128536_575,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128413_404,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128413_403,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128413_522,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128413_575,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128537_404,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128537_403,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128537_522,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128537_575,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128414_404,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128414_403,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128414_522,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128414_575,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128538_404,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128538_403,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128538_522,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128538_575,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128068_403,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128068_522,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128539_403,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128539_522,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128415_404,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128415_403,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128415_522,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128415_575,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128540_404,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128540_403,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128540_522,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128540_575,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128069_403,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128069_522,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128541_403,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128541_522,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128416_404,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128416_403,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128416_522,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128416_575,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128542_404,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128542_403,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128542_522,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128542_575,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128417_404,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128417_522,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128417_403,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128417_575,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128543_404,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128543_403,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128543_522,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128543_575,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128418_404,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128418_522,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128418_403,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128418_575,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128544_404,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128544_403,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128544_522,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128544_575,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128419_404,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128419_522,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128419_403,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128419_575,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128545_404,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128545_403,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128545_522,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128545_575,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128420_404,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128420_522,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128420_403,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128420_575,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128546_404,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128546_403,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128546_522,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128546_575,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128421_404,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128421_522,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128421_403,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128421_575,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128547_404,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128547_403,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128547_522,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128547_575,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128422_404,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128422_522,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128422_403,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128422_575,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128548_404,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128548_522,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128548_403,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128548_575,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128423_404,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128423_403,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128423_522,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128423_575,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128549_404,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128549_522,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128549_403,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128549_575,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128424_404,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128424_522,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128424_403,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128424_575,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128550_404,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128550_522,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128550_403,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128550_575,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128071_522,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128071_403,0,0,0,0,0,1,0,2026-06-23,2026-06-27
S128551_403,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S128551_522,0,0,0,0,0,1,0,2026-06-28,2026-09-21
S127063_395,0,0,0,0,0,0,0,2026-06-23,2026-06-27
S128450_395,0,0,0,0,0,0,0,2026-06-28,2026-09-21
S126387_15,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S126199_32,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S126200_32,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S126200_13,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S126201_15,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S126202_32,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S126203_32,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S117274_32,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S117274_21,0,0,0,0,0,0,1,2026-06-23,2026-07-04
S117274_14,0,0,0,0,0,1,0,2026-06-23,2026-07-04
S117274_13,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S125905_21,0,0,0,0,0,0,1,2026-07-05,2026-09-21
S125905_32,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S125905_14,0,0,0,0,0,1,0,2026-07-05,2026-09-21
S125905_13,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S117275_15,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S125906_15,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S117276_32,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S117276_21,0,0,0,0,0,0,1,2026-06-23,2026-07-04
S117276_14,0,0,0,0,0,1,0,2026-06-23,2026-07-04
S117276_13,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S125907_21,0,0,0,0,0,0,1,2026-07-05,2026-09-21
S125907_32,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S125907_14,0,0,0,0,0,1,0,2026-07-05,2026-09-21
S125907_13,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S117277_15,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S125908_15,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S117140_32,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S117140_21,0,0,0,0,0,0,1,2026-06-23,2026-07-04
S117140_14,0,0,0,0,0,1,0,2026-06-23,2026-07-04
S125923_32,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S125923_21,0,0,0,0,0,0,1,2026-07-05,2026-09-21
S125923_14,0,0,0,0,0,1,0,2026-07-05,2026-09-21
S117141_32,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S125924_32,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S117142_32,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S125925_32,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S115420_32,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S115420_21,0,0,0,0,0,0,1,2026-06-23,2026-07-04
S115420_14,0,0,0,0,0,1,0,2026-06-23,2026-07-04
S115420_13,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S126020_21,0,0,0,0,0,0,1,2026-07-05,2026-09-21
S126020_32,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S126020_14,0,0,0,0,0,1,0,2026-07-05,2026-09-21
S126020_13,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S117153_15,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S126021_15,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S117152_15,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S126022_15,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S115421_15,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S115421_32,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S115421_21,0,0,0,0,0,0,1,2026-06-23,2026-07-04
S115421_14,0,0,0,0,0,1,0,2026-06-23,2026-07-04
S115421_13,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S126023_15,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S126023_21,0,0,0,0,0,0,1,2026-07-05,2026-09-21
S126023_32,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S126023_14,0,0,0,0,0,1,0,2026-07-05,2026-09-21
S126023_13,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S117146_15,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S126024_15,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S117147_15,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S126025_15,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S115422_14,0,0,0,0,0,1,0,2026-06-23,2026-07-04
S126027_14,0,0,0,0,0,1,0,2026-07-05,2026-09-21
S117154_15,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S126028_15,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S117155_15,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S126029_15,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S117156_15,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S126030_15,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S117158_32,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S117158_13,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S126031_32,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S126031_13,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S117157_15,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S126032_15,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S115423_14,0,0,0,0,0,1,0,2026-06-23,2026-07-04
S126033_14,0,0,0,0,0,1,0,2026-07-05,2026-09-21
S117149_15,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S126034_15,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S117150_15,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S126035_15,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S117151_32,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S117151_13,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S126036_32,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S126036_13,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S117148_15,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S126037_15,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S126228_32,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S126228_28,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S119556_21,0,0,0,0,0,0,1,2026-06-23,2026-07-04
S119556_32,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S119556_14,0,0,0,0,0,1,0,2026-06-23,2026-07-04
S119556_13,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S126569_32,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S126569_21,0,0,0,0,0,0,1,2026-07-05,2026-09-21
S126569_14,0,0,0,0,0,1,0,2026-07-05,2026-09-21
S126569_13,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S119558_15,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S126570_15,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S119559_15,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S126571_15,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S119560_21,0,0,0,0,0,0,1,2026-06-23,2026-07-04
S119560_32,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S119560_14,0,0,0,0,0,1,0,2026-06-23,2026-07-04
S119560_13,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S126572_21,0,0,0,0,0,0,1,2026-07-05,2026-09-21
S126572_32,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S126572_14,0,0,0,0,0,1,0,2026-07-05,2026-09-21
S126572_13,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S119563_15,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S126573_15,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S119564_32,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S119564_21,0,0,0,0,0,0,1,2026-06-23,2026-07-04
S119564_14,0,0,0,0,0,1,0,2026-06-23,2026-07-04
S119564_13,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S126574_32,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S126574_21,0,0,0,0,0,0,1,2026-07-05,2026-09-21
S126574_14,0,0,0,0,0,1,0,2026-07-05,2026-09-21
S126574_13,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S122137_15,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S126575_15,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S119566_15,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S126576_15,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S119567_15,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S126577_15,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S119568_15,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S126578_15,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S119569_32,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S119569_21,0,0,0,0,0,0,1,2026-06-23,2026-07-04
S119569_14,0,0,0,0,0,1,0,2026-06-23,2026-07-04
S119569_13,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S126579_32,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S126579_21,0,0,0,0,0,0,1,2026-07-05,2026-09-21
S126579_14,0,0,0,0,0,1,0,2026-07-05,2026-09-21
S126579_13,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S122136_15,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S126580_15,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S119571_15,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S126581_15,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S119572_15,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S126582_15,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S119573_15,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S126583_15,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S124274_21,0,0,0,0,0,0,1,2026-06-23,2026-07-04
S124274_32,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S124274_14,0,0,0,0,0,1,0,2026-06-23,2026-07-04
S126584_21,0,0,0,0,0,0,1,2026-07-05,2026-09-21
S126584_32,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S126584_14,0,0,0,0,0,1,0,2026-07-05,2026-09-21
S126584_13,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S124275_15,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S126585_15,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S121102_21,0,0,0,0,0,0,1,2026-06-23,2026-07-04
S121102_32,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S121102_14,0,0,0,0,0,1,0,2026-06-23,2026-07-04
S121102_13,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S126586_21,0,0,0,0,0,0,1,2026-07-05,2026-09-21
S126586_32,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S126586_14,0,0,0,0,0,1,0,2026-07-05,2026-09-21
S126586_13,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S121103_15,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S126587_15,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S121104_15,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S126588_15,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S124276_32,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S124276_21,0,0,0,0,0,0,1,2026-06-23,2026-07-04
S124276_14,0,0,0,0,0,1,0,2026-06-23,2026-07-04
S124276_13,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S126589_32,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S126589_21,0,0,0,0,0,0,1,2026-07-05,2026-09-21
S126589_14,0,0,0,0,0,1,0,2026-07-05,2026-09-21
S126589_13,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S124277_15,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S126590_15,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S124278_32,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S126591_32,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S121108_21,0,0,0,0,0,0,1,2026-06-23,2026-07-04
S121108_32,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S121108_14,0,0,0,0,0,1,0,2026-06-23,2026-07-04
S121108_13,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S126592_21,0,0,0,0,0,0,1,2026-07-05,2026-09-21
S126592_32,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S126592_14,0,0,0,0,0,1,0,2026-07-05,2026-09-21
S126592_13,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S121109_15,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S126593_15,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S121110_15,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S126594_15,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S121111_32,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S126595_32,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S126808_1009,0,0,0,0,0,0,0,2026-06-28,2026-09-21
S115315_32,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S115315_21,0,0,0,0,0,0,1,2026-06-23,2026-07-04
S115315_14,0,0,0,0,0,1,0,2026-06-23,2026-07-04
S126866_32,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S126866_21,0,0,0,0,0,0,1,2026-07-05,2026-09-21
S126866_14,0,0,0,0,0,1,0,2026-07-05,2026-09-21
S126866_10,0,0,0,0,1,0,0,2026-07-05,2026-09-21
S115316_32,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S115316_21,0,0,0,0,0,0,1,2026-06-23,2026-07-04
S115316_14,0,0,0,0,0,1,0,2026-06-23,2026-07-04
S126867_32,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S126867_21,0,0,0,0,0,0,1,2026-07-05,2026-09-21
S126867_14,0,0,0,0,0,1,0,2026-07-05,2026-09-21
S117159_21,0,0,0,0,0,0,1,2026-06-23,2026-07-04
S117159_32,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S117159_14,0,0,0,0,0,1,0,2026-06-23,2026-07-04
S117159_13,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S126877_32,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S126877_21,0,0,0,0,0,0,1,2026-07-05,2026-09-21
S126877_14,0,0,0,0,0,1,0,2026-07-05,2026-09-21
S126877_13,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S117161_15,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S126878_15,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S117160_15,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S126879_15,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S117162_15,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S126880_15,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S121905_21,0,0,0,0,0,0,1,2026-06-23,2026-07-04
S121905_32,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S121905_14,0,0,0,0,0,1,0,2026-06-23,2026-07-04
S113206_32,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S113207_32,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S113207_21,0,0,0,0,0,0,1,2026-06-23,2026-07-04
S113207_14,0,0,0,0,0,1,0,2026-06-23,2026-07-04
S122314_21,0,0,0,0,0,0,1,2026-06-23,2026-07-04
S122314_32,1,1,1,1,1,0,0,2026-06-23,2026-07-04
S122314_14,0,0,0,0,0,1,0,2026-06-23,2026-07-04
S126204_21,0,0,0,0,0,0,1,2026-07-05,2026-09-21
S126204_32,1,1,1,1,1,0,0,2026-07-05,2026-09-21
S126204_14,0,0,0,0,0,1,0,2026-07-05,2026-09-21
