location_type,parent_station,stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,supported_modes,iptiscode,_has_coordinates
0,,70120,70120,Broadhead Av After Willcock Dr,,-28.8022105555556,114.619136666667,1,Bus,,True
0,,70121,70121,Sydney St Before Elva St,Sydney St / Brand Hwy,-28.7988283333333,114.620926111111,1,Bus,,True
0,,70122,70122,Newhaven St After Maidstone St,,-28.7976922222222,114.623732777778,1,Bus,,True
0,,70123,70123,Glenview St Before Acacia St,Glenview St / Acacia St,-28.7985938888889,114.626823888889,1,Bus;School Bus,,True
0,,70124,70124,Glenview St After Rene St,,-28.803111666666705,114.625777222222,1,Bus,,True
0,,70125,70125,Ackland Rd After Norman St,,-28.8051905555556,114.624363333333,1,Bus;School Bus,,True
0,,70126,70126,Brand Hwy After Ackland Rd,,-28.8062361111111,114.623253333333,1,Bus,,True
0,,70127,70127,Lockyer Rd After Brand Hwy,Lockyer Rd / Brand Hwy,-28.8096316666667,114.623633888889,1,Bus,,True
0,,70128,70128,Glendinning Rd After Mcgragh Ct,,-28.8115755555556,114.623806111111,1,Bus;School Bus,,True
0,,70129,70129,Glendinning Rd After Watterson Rd,,-28.814001666666705,114.623709444444,1,Bus;School Bus,,True
0,,70130,70130,Glendinning Rd After Sander St,,-28.8172705555556,114.624552777778,1,Bus;School Bus,,True
0,,70131,70131,Glendinning Rd After Penzance Wy,,-28.8215011111111,114.62619,1,Bus;School Bus,,True
0,,70132,70132,Glendinning Rd Before Brand Hwy,,-28.8231022222222,114.627836111111,1,Bus;School Bus,,True
0,,70133,70133,Mcdermott Av After Brand Hwy,Mcdermott Av / Eakins Cr,-28.8280127777778,114.634962222222,1,Bus;School Bus,,True
0,,70134,70134,Bellimos Dr After Mcdermott Av,,-28.82602,114.635583333333,1,Bus;School Bus,,True
0,,70135,70135,Bellimos Dr Before Turnstone Wy,,-28.824928888888895,114.632938333333,1,Bus;School Bus,,True
0,,70136,70136,Seaview Bvd After Conch Rise,,-28.822785,114.630141111111,1,Bus;School Bus,,True
0,,70137,70137,Seaview Bvd After Endeavour Dr,,-28.82037,114.629506111111,1,Bus;School Bus,,True
0,,70142,70142,Glenview St After Martin St,,-28.8029622222222,114.625706111111,1,Bus;School Bus,,True
0,,70143,70143,Glenview St After Acacia St,Glenview St / Acacia St,-28.7982444444444,114.626745,1,Bus;School Bus,,True
0,,70144,70144,Newhaven St After Buckingham St,,-28.7977977777778,114.623766666667,1,Bus,,True
0,,70145,70145,Sydney St After Newhaven St,Sydney St / Brand Hwy,-28.7983672222222,114.621011111111,1,Bus,,True
0,,70146,70146,Broadhead Av Before Willcock Dr,,-28.802295,114.618783333333,1,Bus,,True
0,,70147,70147,Willcock Dr Before Jarrah St,,-28.8004933333333,114.617216111111,1,Bus,,True
0,,70148,70148,Willcock Dr Before Olive St,Willcock Dr / Olive St,-28.7973311111111,114.615424444444,1,Bus,,True
0,,70149,70149,Willcock Dr Opposite Mcaleer Dr,Willcock Dr / Mcaleer Dr,-28.7939188888889,114.61391,1,Bus,,True
0,,70150,70150,Willcock Dr Before Mcaleer Dr,,-28.791285,114.611021666667,1,Bus,,True
0,,70151,70151,Mcaleer Dr Before Zuytdorp Ct,,-28.78862,114.610823888889,1,Bus;School Bus,,True
0,,70152,70152,Mcaleer Dr Before Bemeldi Wy,,-28.788468333333295,114.612532222222,1,Bus;School Bus,,True
0,,70153,70153,Mcaleer Dr Before Batavia Pl,,-28.7903611111111,114.615192777778,1,Bus;School Bus,,True
0,,70154,70154,Cathedral Av After Hermitage St,Cathedral Av / Shenton St,-28.7830194444444,114.614911666667,1,Bus;School Bus,,True
0,,70155,70155,Phelps St After Ainsworth St,,-28.7669272222222,114.623694444444,1,Bus;School Bus,,True
0,,70158,70158,Central Rd After Place Rd,Central Rd / First St,-28.7602833764,114.628157299,1,Bus;School Bus,,True
0,,70159,70159,Second St After Central Rd,,-28.7616894444444,114.628751111111,1,Bus;School Bus,,True
0,,70160,70160,Howard St After Second St,Howard St / Third St,-28.7623038888889,114.630785555556,1,Bus;School Bus,,True
0,,70161,70161,Howard St After Fifth St,Howard St / Fifth St,-28.765665,114.630735,1,Bus;School Bus,,True
0,,70167,70167,Eighth St Before Central Rd,Eighth St / Central Rd,-28.7684272222222,114.628908333333,1,Bus,,True
0,,70168,70168,Central Rd After Seventh St,,-28.7664666666667,114.627923888889,1,Bus;School Bus,,True
0,,70169,70169,Fifth St Before North West Coastal Hwy,Fifth St / North West Coast Hwy,-28.7650038888889,114.625432777778,1,Bus,,True
0,,70173,70173,Durlacher St After George Rd,,-28.7755744444444,114.614447222222,1,Bus;School Bus,,True
0,,70174,70174,Waldeck St After Durlacher St,,-28.7781011111111,114.616910555556,1,Bus;School Bus,,True
0,,70175,70175,Johnston St Before James St,,-28.778005,114.620749444444,1,Bus;School Bus,,True
0,,70176,70176,Eastward Rd After Cypress St,,-28.7784233333333,114.628937222222,1,Bus;School Bus,,True
0,,70177,70177,Eastward Rd After Crabbe St,,-28.7781372222222,114.632307222222,1,Bus;School Bus,,True
0,,70178,70178,Blencowe Rd After Eastward Rd,Blencowe Rd/Eastward Rd,-28.7791961111111,114.635976666667,1,Bus;School Bus,,True
0,,70179,70179,Utakarra Rd Before Abraham St,,-28.7779866666667,114.639445,1,Bus;School Bus,,True
0,,70180,70180,Eastward Rd Before Alexander St,,-28.7773572222222,114.643296111111,1,Bus;School Bus,,True
0,,70181,70181,Devenish St After Alexander St,Devenish St / Watson Ct,-28.7786844444444,114.646044444444,1,Bus;School Bus,,True
0,,70182,70182,Woodman St After Devenish St,,-28.7784038888889,114.648246111111,1,Bus;School Bus,,True
0,,70183,70183,Roberts Rd After Woodman St,,-28.7803583333333,114.648803333333,1,Bus;School Bus,,True
0,,70184,70184,Alexander St After Moloney St,,-28.7803661111111,114.64698,1,Bus;School Bus,,True
0,,70185,70185,Alexander St Before Devenish St,,-28.7789094444444,114.644850555556,1,Bus;School Bus,,True
0,,70186,70186,Eastward Rd Before Abraham St,,-28.7775527777778,114.642396666667,1,Bus;School Bus,,True
0,,70187,70187,Abraham St After Utakarra Rd,,-28.780055,114.641089444444,1,Bus;School Bus,,True
0,,70188,70188,Archer St After Abraham St,,-28.7840705555556,114.640306111111,1,Bus,,True
0,,70189,70189,Archer St Before Blencowe Rd,,-28.7840288888889,114.63642,1,Bus,,True
0,,70190,70190,Blencowe Rd After Hibiscus St,,-28.786935,114.635876111111,1,Bus;School Bus,,True
0,,70191,70191,Assen St After Blencowe Rd,,-28.7889605555556,114.637002777778,1,Bus;School Bus,,True
0,,70192,70192,Assen St After Hepburn St,,-28.7890033333333,114.639749444444,1,Bus;School Bus,,True
0,,70193,70193,Solomon Cir After Ruth St,Solomon Cir / Ruth St,-28.7900277777778,114.642052222222,1,Bus;School Bus,,True
0,,70194,70194,Solomon Cir After Joshua Wy,,-28.7890211111111,114.643218888889,1,Bus;School Bus,,True
0,,70195,70195,Solomon Cir After Samuel Pl,,-28.7910594444444,114.643891111111,1,Bus;School Bus,,True
0,,70196,70196,Ruth St After Solomon Cir,,-28.7906322222222,114.641464444444,1,Bus;School Bus,,True
0,,70197,70197,Assen St After Zimmiri St,,-28.7890811111111,114.639032777778,1,Bus;School Bus,,True
0,,70198,70198,Petchell St After Assen St,,-28.7897088888889,114.633648333333,1,Bus,,True
0,,70199,70199,Sherlock Wy After Petchell St,,-28.7908,114.630253333333,1,Bus,,True
0,,70200,70200,Abelia St After Ulmus St,Abelia St / Ulmus St,-28.7893911111111,114.627285,1,Bus,,True
0,,70201,70201,Abelia St Before Howes St,,-28.7867333333333,114.62622,1,Bus,,True
0,,70202,70202,Diosma St After Howes St,,-28.7859577777778,114.628257222222,1,Bus,,True
0,,70203,70203,Diosma St Before Rifle Range Rd,,-28.7882977777778,114.629126111111,1,Bus,,True
0,,70204,70204,Rifle Range Rd After Diosma St,,-28.7878727777778,114.629754444444,1,Bus;School Bus,,True
0,,70205,70205,Rifle Range Rd After Betula St,,-28.7856572222222,114.629735,1,Bus;School Bus,,True
0,,70206,70206,Rifle Range Rd Before Dhu St,,-28.7810361111111,114.629745555556,1,Bus,,True
0,,70207,70207,Rifle Range Rd Before Eastward Rd,Rifle Range Rd / Eastward Rd,-28.7793283333333,114.629721111111,1,Bus;School Bus,,True
0,,70208,70208,Eastward Rd Before Cypress St,,-28.778578888888905,114.627727222222,1,Bus;School Bus,,True
0,,70209,70209,Eastern Rd After James St,,-28.77606,114.621511111111,1,Bus;School Bus,,True
0,,70210,70210,Eastern Rd After Kelly St,,-28.7732922222222,114.618866111111,1,Bus,,True
0,,70211,70211,Eastern Rd Before George Rd,,-28.7699066666667,114.617056111111,1,Bus,,True
0,,70213,70213,Carson Tce Geraldton Senior College,Geraldton Senior College (Carson Tce),-28.7795105555555,114.612382222222,1,Bus;School Bus,,True
0,,70214,70214,Fitzgerald St After Sanford St,,-28.7788316666667,114.607218888889,1,Bus;School Bus,,True
0,,70216,70216,Rifle Range Rd After Birch St,,-28.7854005555556,114.629848333333,1,Bus;School Bus,,True
0,,70217,70217,Rifle Range Rd After Felicia St,,-28.7903222222222,114.62985,1,Bus;School Bus,,True
0,,70218,70218,Durlacher St After Highbury St,Durlacher St / Highbury St,-28.7959127777778,114.625686666667,1,Bus;School Bus,,True
0,,70219,70219,Durlacher St Before Durlacher St,,-28.7912016666667,114.623453333333,1,Bus;School Bus,,True
0,,70220,70220,Grammar School Rd Geraldton Grammar School,Geraldton Grammar School,-28.7628883333333,114.621153888889,1,Bus;School Bus,,True
0,,70228,70228,Ackland Rd After Pearson St,Ackland Rd / Kane St,-28.8048172222222,114.627364444444,1,Bus,,True
0,,70232,70232,Durlacher St After Queen St,,-28.782706666666705,114.617700555556,1,Bus;School Bus,,True
0,,70233,70233,Durlacher St After Waverley St,,-28.7912283333333,114.623654444444,1,Bus,,True
0,,70234,70234,Durlacher St After Foster Pl,Durlacher St / Highbury St,-28.7953105555556,114.625794444444,1,Bus,,True
0,,70235,70235,Acacia St After Glenview St,,-28.7992583333333,114.628061111111,1,Bus;School Bus,,True
0,,70236,70236,Forden St After Pearson St,Mt Tarcoola Primary School,-28.8016877777778,114.628795555556,1,Bus;School Bus,,True
0,,70237,70237,Forden St After Duncan St,,-28.8046583333333,114.629012222222,1,Bus;School Bus,,True
0,,70238,70238,Ackland Rd Before Pearson St,Ackland Rd / Kane St,-28.8049111111111,114.627390555556,1,Bus;School Bus,,True
0,,70255,70255,Parkvista Sq Before Shoalhaven Wy,Parkvista Sq / Waterfront Cir,-28.6696130442,114.617415121,2,Bus,,True
0,,70258,70258,Whitehill Rd After Hester St,,-28.6718455555556,114.612632222222,2,Bus,,True
0,,70259,70259,Whitehill Rd After Tailer St,,-28.6740194444444,114.612325555556,2,Bus,,True
0,,70260,70260,Smugglers Pass After Whitehill Rd,,-28.677515,114.611426111111,2,Bus,,True
0,,70261,70261,Smugglers Pass After Bluewater Cl,,-28.6768288888889,114.612721666667,2,Bus,,True
0,,70262,70262,Smugglers Pass After Spyglass Hill,,-28.6768061111111,114.613795555556,2,Bus,,True
0,,70263,70263,Glenfield Beach Dr After Hillview Dr,,-28.6799572222222,114.61504,2,Bus,,True
0,,70265,70265,Chapman Rd After Glenfield Beach Rd,,-28.6902994444445,114.620312777778,2,Bus;School Bus,,True
0,,70266,70266,Chapman Rd After Stop 70265,,-28.6935972222222,114.620412222222,2,Bus;School Bus,,True
0,,70267,70267,Chapman Rd Before Hagan Rd,,-28.6972294444444,114.620621666667,2,Bus;School Bus,,True
0,,70268,70268,Chapman Rd After Hagan Rd,,-28.7021461111111,114.621662222222,2,Bus;School Bus,,True
0,,70269,70269,Chapman Rd Before Okahoma Rd,Chapman Rd / Oklahoma Rd,-28.7061188888889,114.622721111111,1,Bus,,True
0,,70270,70270,Chapman Rd After Corallina Qys,Chapman Rd / Oklahoma Rd,-28.71126,114.624415,1,Bus;School Bus,,True
0,,70271,70271,Chapman Rd After Sail Bvd,Chapman Rd / Whitworth St,-28.7159344444444,114.625811111111,1,Bus;School Bus,,True
0,,70272,70272,Hall Rd After Chapman Valley Rd,Waggrakine P/School,-28.71869,114.638123888889,1,Bus;School Bus,,True
0,,70273,70273,Railway St Before Chapman Rd,St Lawrence School,-28.7432688888889,114.622496111111,1,Bus;School Bus,,True
0,,70274,70274,Harrison St After Mitchell St,Bluff Point Primary School,-28.7389348444,114.622485191,1,Bus;School Bus,,True
0,,70276,70276,Kempton St After Crowtherton St,,-28.7318422222222,114.620416111111,1,Bus;School Bus,,True
0,,70292,70292,Shenton St After Durlacher St,Shenton St / Cathedral Av,-28.7816972222222,114.616293888889,1,Bus;School Bus,,True
0,,70293,70293,Wittenoom St After Reilly Rd,Allendale Primary School,-28.7642761111111,114.622829444444,1,Bus;School Bus,,True
0,,70372,70372,Shenton St Before Durlacher St,Shenton St / Cathedral Av,-28.781601666666695,114.616495555556,1,Bus;School Bus,,True
0,,70382,70382,Columbus Bvd Before Brittania Pde,,-28.8204566666667,114.635075,1,Bus;School Bus,,True
0,,70386,70386,Glendinning Rd After Brighton Cl,,-28.8191205555556,114.625143888889,1,Bus;School Bus,,True
0,,70407,70407,Lawley St After Broome St,,-28.7388727777778,114.628003333333,1,Bus,,True
0,,70408,70408,Mitchell St After Lawley St,,-28.741025,114.628042222222,1,Bus,,True
0,,70419,70419,Tallarook Wy Before Mullian Wy,,-28.7171638888889,114.644732222222,1,Bus,,True
0,,70422,70422,Chapman Valley Rd After Beattie Rd,,-28.7223394444444,114.632475555556,1,Bus;School Bus,,True
0,,70429,70429,Winnetta Rdge After Fleetwing St,,-28.80878,114.630002777778,1,Bus;School Bus,,True
0,,70448,70448,Francis St After Stroud St,,-28.78541,114.60476,1,Bus;School Bus,,True
0,,70450,70450,Francis St After Shenton St,,-28.7830884849,114.604527213,1,Bus;School Bus,,True
0,,70452,70452,Francis St After Augustus St,,-28.7805527777778,114.604266666667,1,Bus;School Bus,,True
0,,70453,70453,Augustus St After Fitzgerald St,,-28.7791944444444,114.608596111111,1,Bus;School Bus,,True
0,,70454,70454,Fitzgerald St Before Shenton St,,-28.7815411111111,114.607460555556,1,Bus;School Bus,,True
0,,70457,70457,School Access Rd Champion Bay Shs,Champion Bay Shs,-28.7926011111111,114.632376111111,1,Bus;School Bus,,True
0,,70458,70458,Maitland St After Augustus St,Nagle College,-28.7781983333333,114.610701666667,1,Bus;School Bus,,True
0,,70465,70465,Eaton Dr After Peninsula Lakes Dr,Eaton Dr / Jindalee Wy,-33.3049077777778,115.729588888889,2,Bus;School Bus,,True
0,,70473,70473,Eaton Dr After Millbridge Bvd,Eaton Dr / Jindalee Wy,-33.3048516666667,115.729369444444,2,Bus;School Bus,,True
0,,70485,70485,Albert St Before Queen St,Albert St / Queen St,-33.6519222222222,115.346126111111,1,Bus;School Bus,,True
0,,70486,70486,Bussell Hwy Before Gale St,Bussell Hwy / Gale St,-33.6533766666667,115.339346666667,1,Bus;School Bus,,True
0,,70487,70487,Bussell Hwy After Abbey St,,-33.6553916666667,115.328722777778,1,Bus;School Bus,,True
0,,70488,70488,Bussell Hwy After Garter St,,-33.65612,115.321123333333,1,Bus;School Bus,,True
0,,70489,70489,Bussell Hwy After Foursomes Rd,,-33.65624,115.319063333333,1,Bus;School Bus,,True
0,,70490,70490,Bussell Hwy After Fairway Dr,Bussell Hwy / Fairway Dr,-33.6575411111111,115.313585555556,1,Bus;School Bus,,True
0,,70491,70491,Bussell Hwy Before Johnston Av,,-33.6579344444444,115.307216666667,1,Bus;School Bus,,True
0,,70492,70492,Bussell Hwy Before Dolphin Rd,Bussell Hwy / Dolphin Rd,-33.65883,115.303207222222,1,Bus;School Bus,,True
0,,70493,70493,Bussell Hwy After Hadfield Av,,-33.6596788888889,115.29939,1,Bus;School Bus,,True
0,,70494,70494,Bussell Hwy After Barnard Rd,Bussell Hwy / Barnard Rd,-33.659952314,115.290959649,1,Bus;School Bus,,True
0,,70500,70500,Caves Rd After Bussell Hwy,,-33.6602622222222,115.254591666667,1,Bus;School Bus,,True
0,,70501,70501,Seymour Bvd Before Dunn Bay Rd,Seymour Bvd / Dunn Bay Rd,-33.6163416666666,115.108136111111,3,Bus;School Bus,,True
0,,70502,70502,Dunn Bay Rd After Hannay L,Dunn Bay Rd / Lorna St,-33.6144516666666,115.109617222222,3,Bus;School Bus,,True
0,,70503,70503,North St Before High View Rd,North St / Highview Rd,-33.6018045498,115.104306801,3,Bus,,True
0,,70504,70504,Greenacre Rd After Naturaliste Tce,,-33.6129722222222,115.105089444444,3,Bus;School Bus,,True
0,,70505,70505,Dunn Bay Rd After Geographe Bay Rd,Dunn Bay Rd / Lorna St,-33.6143977777778,115.109903333333,3,Bus;School Bus,,True
0,,70506,70506,Geographe Bay Rd After Grove St,,-33.6189244444444,115.114905555556,3,Bus;School Bus,,True
0,,70507,70507,Geographe Bay Rd Before Elmore Rd,,-33.6238166666667,115.122348888889,3,Bus;School Bus,,True
0,,70508,70508,Elmore Rd After Marshall St,,-33.6243755555556,115.122572777778,3,Bus;School Bus,,True
0,,70509,70509,Caves Rd Before Locke St,,-33.6595383333333,115.24891,1,Bus;School Bus,,True
0,,70510,70510,Caves Rd After Roberts Rd,Caves Rd / Roberts Rd,-33.6603561111111,115.256272777778,1,Bus;School Bus,,True
0,,70511,70511,William Dr Before Silverglen Av,Masonic Village,-33.6574244444444,115.291626111111,1,Bus;School Bus,,True
0,,70512,70512,Broadwater Bvd After Bussell Hwy,Broadwater Bvd / Bussell Hwy,-33.6606116666667,115.293185555556,1,Bus;School Bus,,True
0,,70513,70513,Broadwater Bvd After Falcon Dr,Broadwater Bvd / Falcon Dr,-33.6630794444444,115.293318333333,1,Bus;School Bus,,True
0,,70514,70514,Broadwater Bvd After Seagull Dr,Broadwater Bvd / Falcon Dr,-33.6631083333333,115.293443888889,1,Bus;School Bus,,True
0,,70515,70515,Falcon Dr After Blackduck Ct,Falcon Dr / Blackduck Ct,-33.663245,115.297005,1,Bus;School Bus,,True
0,,70516,70516,Falcon Dr After Shelduck Ct,Falcon Dr / Shelduck Ct,-33.6632905555556,115.296480555556,1,Bus;School Bus,,True
0,,70517,70517,Falcon Dr Before Hadfield Av,,-33.6633277777778,115.298653888889,1,Bus;School Bus,,True
0,,70518,70518,Falcon Dr After Greyteal Pl,,-33.6634833333333,115.298536111111,1,Bus;School Bus,,True
0,,70519,70519,Hadfield Av Before Wattle Bird Ct,,-33.6631483333333,115.301086111111,1,Bus;School Bus,,True
0,,70520,70520,Hadfield Av After Greyteal Pl,,-33.6632077777778,115.301414444444,1,Bus;School Bus,,True
0,,70521,70521,Hadfield Av After Blackswan Dr,,-33.6624827777778,115.303795,1,Bus;School Bus,,True
0,,70522,70522,Hadfield Av After Butcherbird Pl,,-33.6622788888889,115.303986666667,1,Bus;School Bus,,True
0,,70523,70523,Hadfield Av Before Blackswan Dr,,-33.6621255555556,115.306398888889,1,Bus;School Bus,,True
0,,70524,70524,Hadfield Av After Salmon Cl,,-33.6620272222222,115.306399444444,1,Bus;School Bus,,True
0,,70525,70525,Hadfield Av After Centurion Wy,,-33.6621172222222,115.309388888889,1,Bus;School Bus,,True
0,,70526,70526,Hadfield Av After Forsyth Pl,,-33.6616044444444,115.312379444444,1,Bus;School Bus,,True
0,,70527,70527,Bignell Dr Opposite Wylie Cr,Bignell Dr / Wylie Cr,-33.6601983333333,115.313299444444,1,Bus;School Bus,,True
0,,70528,70528,Bignell Dr After Wylie Cr,Bignell Dr / Wylie Cr,-33.659995,115.313728333333,1,Bus;School Bus,,True
0,,70529,70529,Bussell Hwy After Jean St,Bussell Hwy / Lockhart St,-33.6596194444444,115.298092777778,1,Bus;School Bus,,True
0,,70530,70530,Bussell Hwy After Dolphin Rd,Bussell Hwy / Dolphin Rd,-33.6587483333333,115.302926111111,1,Bus;School Bus,,True
0,,70531,70531,Bussell Hwy Before Earnshaw Rd,Bussell Hwy / Earnshaw Rd,-33.6577366666667,115.307900555556,1,Bus;School Bus,,True
0,,70532,70532,Bussell Hwy Before Bower Rd,Bussell Hwy / Fairway Dr,-33.6573783333333,115.313693333333,1,Bus;School Bus,,True
0,,70533,70533,Bussell Hwy After Bayview St,Bussell Hwy / Abbey St,-33.6553677777778,115.327785,1,Bus;School Bus,,True
0,,70534,70534,Bussell Hwy After Gale St,,-33.6531322222222,115.339752222222,1,Bus;School Bus,,True
0,,70535,70535,Kent St After Cammilleri St,Kent St Figtree,-33.6496894444444,115.346056666667,1,Bus;School Bus,,True
0,,70536,70536,Kent St After Carey St,,-33.6486822222222,115.350841111111,1,Bus,,True
0,,70537,70537,Kent St After Ford Rd,,-33.6472811111111,115.357507222222,1,Bus,,True
0,,70539,70539,Marine Tce After Georgette St,Marine Tce / Carey St,-33.6446916666667,115.353223333333,1,Bus;School Bus,,True
0,,70540,70540,Ford Rd After Milward Rd,Ford Rd / Duke St,-33.6458677777778,115.358748333333,1,Bus;School Bus,,True
0,,70541,70541,Marine Tce After Atkinson St,,-33.6421544444444,115.363007222222,1,Bus;School Bus,,True
0,,70542,70542,Marine Tce After Herring St,,-33.6402655555556,115.368068333333,1,Bus;School Bus,,True
0,,70543,70543,Marine Tce After Main St,,-33.6394438888889,115.370409444444,1,Bus;School Bus,,True
0,,70544,70544,Marine Tce After Russell St,Marine Tce / Armitage Dr,-33.6374672222222,115.376762777778,1,Bus;School Bus,,True
0,,70545,70545,Causeway Rd After Rosemary Dr,,-33.6542711111111,115.34659,1,Bus;School Bus,,True
0,,70546,70546,Strelly St After Bensted St,,-33.6621894444444,115.349343333333,1,Bus;School Bus,,True
0,,70547,70547,Strelly St After Fairlawn Rd,Strelly St / Southern Dr,-33.6620516666667,115.349256666667,1,Bus;School Bus,,True
0,,70548,70548,Strelly St Before Kippax Pass,,-33.6671961111111,115.349468888889,1,Bus;School Bus,,True
0,,70549,70549,Strelly St After Kippax Pass,,-33.6669411111111,115.349294444444,1,Bus;School Bus,,True
0,,70550,70550,College Av After Fairlawn Rd,,-33.6641177777778,115.342238333333,1,Bus;School Bus,,True
0,,70551,70551,College Av Before Leeuwin Bvd,,-33.6640472222222,115.342153333333,1,Bus;School Bus,,True
0,,70552,70552,College Av Between 70550 And 70555,,-33.6663972222222,115.342095,1,Bus;School Bus,,True
0,,70553,70553,College Av Between 70551 And 70554,,-33.6663505555556,115.341995,1,Bus;School Bus,,True
0,,70554,70554,College Av After Westminister Av,,-33.6669344444444,115.339011111111,1,Bus;School Bus,,True
0,,70555,70555,College Av Before Wesminister Av,,-33.6669261111111,115.338782222222,1,Bus;School Bus,,True
0,,70556,70556,College Av Before Sanctuary Gr,,-33.6654522222222,115.336623888889,1,Bus;School Bus,,True
0,,70557,70557,College Av After Sanctuary Gr,,-33.6654144444444,115.336748888889,1,Bus;School Bus,,True
0,,70558,70558,College Av Before Cloisters Cov,,-33.664465,115.333536111111,1,Bus;School Bus,,True
0,,70559,70559,College Av After Cloisters Cov,,-33.6643855555556,115.333674444444,1,Bus;School Bus,,True
0,,70560,70560,College Av Opposite Kelly Dr,,-33.6637455555556,115.326383888889,1,Bus;School Bus,,True
0,,70561,70561,College Av Before Kelly Dr,,-33.6636205555556,115.326478333333,1,Bus;School Bus,,True
0,,70562,70562,Queen Elizabeth Av After College Av,,-33.6642516666667,115.324383333333,1,Bus;School Bus,,True
0,,70563,70563,Queen Elizabeth Av After Melaleuca Dr,,-33.6642311111111,115.32426,1,Bus;School Bus,,True
0,,70564,70564,Recreation L Geographe Leisure Centre,Geographe Leisure Centre,-33.6670133333333,115.32511,1,Bus;School Bus,,True
0,,70565,70565,Melaleuca Dr After Queen Elizabeth Av,Melaleuca Dr / Queen Elizabeth Av,-33.6659278455,115.323715015,1,Bus;School Bus,,True
0,,70566,70566,Melaleuca Dr Before Queen Elizabeth Av,Melaleuca Dr / Queen Elizabeth Av,-33.6658316666667,115.323713888889,1,Bus;School Bus,,True
0,,70567,70567,Fairway Dr After Glen Eagles Grove,,-33.6631266666667,115.316835555556,1,Bus;School Bus,,True
0,,70568,70568,Fairway Dr Before Glen Eagles Gr,,-33.6632033333333,115.317002222222,1,Bus;School Bus,,True
0,,70569,70569,Moore St Before Backhouse St,,-33.6595355555556,115.320578888889,1,Bus,,True
0,,70570,70570,Moore St After Alpha Rd,,-33.6593927777778,115.321375555556,1,Bus,,True
0,,70571,70571,Alpha Rd After Backhouse St,,-33.6578872222222,115.31999,1,Bus,,True
0,,70572,70572,Alpha Rd After Bussell Hwy,Alpha Rd / Bussell Hwy,-33.656615,115.320087777778,1,Bus,,True
0,,70573,70573,Carter St After Peake St,,-33.6563711111111,115.322661111111,1,Bus,,True
0,,70574,70574,Carter St After Bussel Hwy,Carter St / Bussell Hwy,-33.6564383333333,115.322812222222,1,Bus,,True
0,,70575,70575,Marine Tce After Morgan St,,-33.6364727777778,115.379343888889,1,Bus;School Bus,,True
0,,70576,70576,Marine Tce After Guerin St,,-33.6354011111111,115.382462222222,1,Bus;School Bus,,True
0,,70577,70577,Marine Tce Before Groyne Rd,,-33.6340366666667,115.385531111111,1,Bus;School Bus,,True
0,,70579,70579,Harwood Rd After Marine Tce,Harwood Rd / Marine Tce,-33.6349283333333,115.387093333333,1,Bus;School Bus,,True
0,,70580,70580,Harwood Rd Opposite Harrier Cove,,-33.63651,115.386408333333,1,Bus;School Bus,,True
0,,70581,70581,Harwood Rd After Cleveland Ct,,-33.6380766666667,115.383342222222,1,Bus;School Bus,,True
0,,70582,70582,Armitage Dr After Layman Rd,Armitage Dr / Avocet Bvd,-33.640505,115.378085,1,Bus;School Bus,,True
0,,70583,70583,Avocet Bvd After Triller Cl,,-33.6408988888889,115.375642777778,1,Bus;School Bus,,True
0,,70584,70584,Silver Gull Ct After Snipe Cl,,-33.6414911111111,115.371717777778,1,Bus;School Bus,,True
0,,70585,70585,Gannet Ct Before Petrel Cove,,-33.64314,115.369733888889,1,Bus;School Bus,,True
0,,70586,70586,Willmott St After Honeyeater Cr,,-33.6429533333333,115.367992222222,1,Bus;School Bus,,True
0,,70587,70587,Hester St After Willmott St,Willmott St / Hester St,-33.6420983333333,115.366475555556,1,Bus;School Bus,,True
0,,70588,70588,Hester St Before Webb St,,-33.6428655555556,115.364060555556,1,Bus;School Bus,,True
0,,70593,70593,Bussell Hwy Opposite Abbey Beach Resort,,-33.6603512131,115.274790316,1,Bus;School Bus,,True
0,,70595,70595,Bussell Hwy After Cambridge Bvd,Bussell Hwy / Cambridge Bvd,-33.6610811111111,115.261232777778,1,Bus;School Bus,,True
0,,70596,70596,Gifford Rd After Gibney St,,-33.60255,115.102236111111,3,Bus;School Bus,,True
0,,70597,70597,Gifford Rd Before Newberry Rd,,-33.6072266666667,115.103198888889,3,Bus;School Bus,,True
0,,70598,70598,Gifford Rd After Beach Rd,,-33.6087994444444,115.104496111111,3,Bus;School Bus,,True
0,,70600,70600,Gifford Rd After Lecaille Ct,Gifford Rd / Greenacre Rd,-33.61173,115.106721666667,3,Bus;School Bus,,True
0,,70601,70601,Gifford Rd After Greenacre Rd,Gifford Rd / Greenacre Rd,-33.6116916666667,115.106547777778,3,Bus;School Bus,,True
0,,70602,70602,Dunn Bay Rd After Cyrillean Wy,Dunn Bay Rd / Naturaliste Tce,-33.6162177777778,115.105221666667,3,Bus;School Bus,,True
0,,70603,70603,Geographe Bay Rd After Chester Wy,,-33.6178022222222,115.113965555556,3,Bus;School Bus,,True
0,,70604,70604,Geographe Bay Rd After Grove St,,-33.6212472222222,115.118421666667,3,Bus;School Bus,,True
0,,70605,70605,Elmore Rd After Seattle Ct,Elmore Rd / Caves Rd,-33.6266488888889,115.122507222222,3,Bus;School Bus,,True
